time,vx,target_speed,speed_error,throttle,brake,return_code
2.4499999999999855,24.530871529035238,25.0,0.46912847096476185,0.1313199437356608,0.0,0.0
2.500000000000002,24.53824286906289,25.0,0.4617571309371087,0.12880185526070764,0.0,0.0
2.550000000000019,24.5444174727043,25.0,0.45558252729570015,0.12663450487908032,0.0,0.0
2.6000000000000356,24.549557109867486,25.0,0.45044289013251415,0.12479391802010371,0.0,0.0
2.6500000000000523,24.553806926159375,25.0,0.44619307384062523,0.12324573712224673,0.0,0.0
2.700000000000069,24.557300847056773,25.0,0.44269915294322715,0.12194333699148543,0.0,0.0
2.7500000000000857,24.560155950782374,25.0,0.4398440492176263,0.12083549797881125,0.0,0.0
2.8000000000001024,24.5624694894752,25.0,0.43753051052480174,0.11989483996402359,0.0,0.0
2.850000000000119,24.564324619411572,25.0,0.43567538058842814,0.1191117139049235,0.0,0.0
2.900000000000136,24.565797151406567,25.0,0.43420284859343283,0.11847423101348205,0.0,0.0
2.9500000000001525,24.566957163174365,25.0,0.43304283682563494,0.11796465636832,0.0,0.0
3.000000000000169,24.567867140360274,25.0,0.4321328596397258,0.11756197856922007,0.0,0.0
3.050000000000186,24.5685793938393,25.0,0.43142060616069955,0.11724107997867071,0.0,0.0
3.1000000000002026,24.56913432004251,25.0,0.43086567995748837,0.11697885376137598,0.0,0.0
3.1500000000002193,24.569561432011255,25.0,0.4304385679887446,0.11676219939011975,0.0,0.0
3.200000000000236,24.569883184267955,25.0,0.4301168157320454,0.11658540745627287,0.0,0.0
3.2500000000002527,24.570118573501137,25.0,0.42988142649886285,0.11644443792664563,0.0,0.0
3.3000000000002694,24.57028470338478,25.0,0.4297152966152211,0.1163343018631158,0.0,0.0
3.350000000000286,24.570396671228085,25.0,0.42960332877191476,0.11624931028395018,0.0,0.0
3.400000000000303,24.570467116214694,25.0,0.4295328837853063,0.11618422062298257,0.0,0.0
3.4500000000003195,24.570506061604288,25.0,0.42949393839571215,0.11613484928869706,0.0,0.0
3.500000000000336,24.570521354931074,25.0,0.42947864506892586,0.1160980782475352,0.0,0.0
3.550000000000353,24.570519158406952,25.0,0.42948084159304756,0.11607143725509358,0.0,0.0
3.6000000000003696,24.570504373907823,25.0,0.4294956260921765,0.11605288064078455,0.0,0.0
3.6500000000003863,24.570480911046893,25.0,0.4295190889531071,0.11604066469152935,0.0,0.0
3.700000000000403,24.570451851059016,25.0,0.4295481489409845,0.11603332776659514,0.0,0.0
3.7500000000004197,24.57041957261219,25.0,0.42958042738780833,0.11602968061034095,0.0,0.0
3.8000000000004364,24.57038587015054,25.0,0.42961412984945824,0.11602877398379569,0.0,0.0
3.850000000000453,24.570352065226324,25.0,0.42964793477367635,0.11602985282446325,0.0,0.0
3.9000000000004698,24.570319103188677,25.0,0.42968089681132327,0.11603231759473032,0.0,0.0
3.9500000000004865,24.570287633117736,25.0,0.42971236688226355,0.11603569899773145,0.0,0.0
4.000000000000503,24.570258073956925,25.0,0.42974192604307504,0.11603963925884049,0.0,0.0
4.050000000000475,24.570230670019644,25.0,0.4297693299803562,0.11604387375139519,0.0,0.0
4.100000000000447,24.570205537440394,25.0,0.42979446255960596,0.11604821137012303,0.0,0.0
4.15000000000042,24.570182700987772,25.0,0.4298172990122282,0.11605251475432501,0.0,0.0
